identifier;events;flood_start;flood_end;duration;peak_streamflow
ML0401;1;2019-09-04;2019-10-12;39;4171.1572265625
ML0401;2;2020-09-08;2020-10-17;40;4380.79248046875
ML0401;3;2021-09-03;2021-10-03;31;4064.619140625
ML0401;4;2022-09-14;2022-10-15;32;4212.67431640625
ML0402;0;2016-08-31;2016-10-06;37;1295.1009521484375
ML0402;1;2018-08-23;2018-10-21;60;2002.595703125
ML0402;2;2019-08-31;2019-10-26;57;1621.2086181640625
ML0402;3;2020-09-01;2020-10-27;57;1790.92138671875
ML0402;4;2021-08-19;2021-10-09;52;1668.905517578125
ML0402;5;2022-09-08;2022-10-17;40;1735.9434814453125
ML0403;0;2018-09-07;2018-10-12;36;4011.958984375
ML0403;1;2019-09-04;2019-10-12;39;3901.100830078125
ML0403;2;2020-09-08;2020-10-19;42;4191.322265625
ML0403;3;2021-09-04;2021-10-04;31;3856.955810546875
ML0403;4;2022-09-14;2022-10-17;34;4035.8984375
ML0404;0;2018-08-18;2018-08-19;2;147.55313110351562
ML0404;1;2018-09-05;2018-09-17;13;232.51316833496094
ML0404;2;2019-08-25;2019-09-14;21;393.1229248046875
ML0404;3;2020-08-05;2020-08-07;3;117.76251983642578
ML0404;4;2020-08-26;2020-09-17;23;402.87139892578125
ML0405;0;2016-09-07;2016-10-12;36;1099.013671875
ML0405;1;2018-08-26;2018-10-24;60;1786.2235107421875
ML0405;2;2019-09-01;2019-10-31;61;1557.17529296875
ML0405;3;2020-08-25;2020-10-30;67;1813.0863037109375
ML0405;4;2021-08-19;2021-10-10;53;1451.6922607421875
ML0405;5;2022-09-11;2022-10-21;41;1527.565673828125
ML0406;0;2018-09-07;2018-10-11;35;4079.362548828125
ML0406;1;2019-09-04;2019-10-12;39;3978.162109375
ML0406;2;2020-09-09;2020-10-18;40;4248.0283203125
ML0406;3;2021-09-04;2021-10-04;31;3919.599609375
ML0406;4;2022-09-14;2022-10-17;34;4033.42822265625
ML0502;0;2017-08-10;2017-08-15;6;185.60060119628906
ML0502;1;2017-08-26;2017-08-28;3;145.74545288085938
ML0502;2;2018-08-08;2018-09-15;39;304.1254577636719
ML0502;3;2019-08-24;2019-09-05;13;314.9339294433594
ML0502;4;2020-08-12;2020-08-13;2;162.18577575683594
ML0502;5;2020-08-26;2020-09-15;21;257.4127197265625
ML0502;6;2022-08-30;2022-09-05;7;198.45327758789062
ML0503;0;2018-09-04;2018-10-18;45;3004.4033203125
ML0503;1;2019-09-04;2019-10-16;43;2996.78564453125
ML0503;2;2020-09-07;2020-10-25;49;3432.359130859375
ML0503;3;2021-09-04;2021-10-06;33;2970.971435546875
ML0503;4;2022-09-10;2022-10-21;42;2745.911865234375
ML0504;0;2017-08-27;2017-08-28;2;168.9147491455078
ML0504;1;2018-08-10;2018-08-21;12;370.3138427734375
ML0504;2;2018-09-02;2018-09-04;3;200.5308074951172
ML0504;3;2019-08-24;2019-09-02;10;315.29364013671875
ML0504;4;2020-08-06;2020-08-13;8;270.80718994140625
ML0504;5;2022-08-30;2022-09-01;3;179.1914520263672
ML0505;0;2017-08-10;2017-08-12;3;129.8594207763672
ML0505;1;2018-08-11;2018-09-15;36;204.48220825195312
ML0505;2;2019-08-24;2019-09-01;9;201.7991180419922
ML0505;3;2020-08-26;2020-09-14;20;169.60784912109375
ML0505;4;2022-08-30;2022-09-02;4;129.46522521972656
ML0506;0;2018-09-10;2018-11-07;59;2796.990478515625
ML0506;1;2019-09-07;2019-11-14;69;2884.725830078125
ML0506;2;2020-09-08;2020-11-14;68;3197.590576171875
ML0506;3;2021-09-13;2021-10-22;40;2690.910400390625
ML0506;4;2022-09-16;2022-11-08;54;2832.56591796875
ML0507;0;2018-09-05;2018-10-16;42;3194.377685546875
ML0507;1;2019-09-03;2019-10-12;40;3017.485595703125
ML0507;2;2020-09-08;2020-10-23;46;3636.070556640625
ML0507;3;2021-09-05;2021-10-04;30;3079.01513671875
ML0507;4;2022-09-12;2022-10-18;37;2915.371826171875
ML0508;0;2018-09-10;2018-11-07;59;2796.990478515625
ML0508;1;2019-09-10;2019-11-16;68;2848.411865234375
ML0508;2;2020-09-08;2020-11-15;69;3126.9521484375
ML0508;3;2021-09-16;2021-10-23;38;2636.958251953125
ML0508;4;2022-09-17;2022-11-10;55;2821.971435546875
ML0601;0;2018-09-12;2018-12-17;97;2133.2578125
ML0601;1;2019-09-15;2019-12-26;103;2149.0390625
ML0601;2;2020-09-11;2020-12-25;106;2395.850341796875
ML0601;3;2021-09-23;2021-10-17;25;1877.6719970703125
ML0601;4;2022-09-25;2022-12-20;87;2131.073486328125
ML0602;0;2018-09-11;2018-12-16;97;2154.39990234375
ML0602;1;2019-09-15;2019-12-09;86;2213.832763671875
ML0602;2;2020-09-11;2020-12-16;97;2449.752197265625
ML0602;3;2021-09-22;2021-10-31;40;1934.2772216796875
ML0602;4;2022-09-21;2022-12-05;76;2198.109130859375
ML0603;0;2018-09-19;2018-12-19;92;2035.705322265625
ML0603;1;2019-09-22;2019-12-30;100;2041.723876953125
ML0603;2;2020-09-18;2020-12-26;100;2168.66748046875
ML0603;3;2021-10-02;2021-10-26;25;1827.617919921875
ML0603;4;2021-11-18;2021-11-24;7;1780.143798828125
ML0603;5;2022-10-02;2022-12-24;84;1999.0455322265625
ML0604;0;2018-09-11;2018-12-15;96;2178.197265625
ML0604;1;2019-09-15;2019-12-08;85;2294.147216796875
ML0604;2;2020-09-11;2020-12-15;96;2513.53662109375
ML0604;3;2021-09-22;2021-11-01;41;1956.5052490234375
ML0604;4;2022-09-21;2022-12-05;76;2221.724853515625
ML0605;0;2018-09-20;2018-12-19;91;2033.490478515625
ML0605;1;2019-09-24;2019-12-30;98;2038.740234375
ML0605;2;2020-09-21;2020-12-26;97;2125.432861328125
ML0605;3;2021-10-07;2021-10-26;20;1820.839111328125
ML0605;4;2021-11-19;2021-11-24;6;1777.6429443359375
ML0605;5;2022-10-06;2022-12-21;77;1995.7269287109375
ML0701;0;2016-01-05;2016-01-24;20;1528.0068359375
ML0701;1;2016-12-09;2016-12-19;11;1438.1287841796875
ML0701;2;2018-11-22;2019-01-18;58;1580.3482666015625
ML0701;3;2019-11-15;2020-01-23;70;1623.6905517578125
ML0701;4;2020-11-15;2021-01-12;59;1590.21826171875
ML0701;5;2021-12-02;2021-12-27;26;1474.973388671875
ML0701;6;2022-11-12;2023-01-17;67;1548.5001220703125
ML0702;0;2018-09-22;2018-12-25;95;1922.9068603515625
ML0702;1;2019-09-29;2020-01-03;97;2022.5135498046875
ML0702;2;2020-09-24;2020-12-31;99;2083.132080078125
ML0702;3;2021-10-06;2021-10-09;4;1748.8953857421875
ML0702;4;2021-11-21;2021-11-25;5;1714.1483154296875
ML0702;5;2022-10-08;2022-12-27;81;1942.94287109375
ML0703;0;2016-01-05;2016-01-17;13;1588.141357421875
ML0703;1;2018-10-20;2019-01-07;80;1715.08984375
ML0703;2;2019-09-30;2019-10-05;6;1546.317626953125
ML0703;3;2019-10-24;2020-01-14;83;1777.5343017578125
ML0703;4;2020-09-26;2021-01-10;107;1875.8101806640625
ML0703;5;2021-12-21;2022-01-02;13;1545.477294921875
ML0703;6;2022-10-22;2023-01-09;80;1699.985595703125
ML0901;0;2018-09-02;2018-10-12;41;4764.3291015625
ML0901;1;2019-09-03;2019-10-18;46;4659.5751953125
ML0901;2;2020-09-08;2020-10-16;39;4817.9013671875
ML0901;3;2021-09-03;2021-10-02;30;4437.060546875
ML0901;4;2022-09-11;2022-10-14;34;4395.0712890625
