identifier;events;flood_start;flood_end;duration;peak_streamflow
ML0507;3;2021-09-20;2021-09-28;9;3008.002197265625
ML0507;4;2022-09-27;2022-10-07;11;2915.371826171875
ML0508;0;2019-09-30;2019-10-01;2;2715.919189453125
ML0508;1;2019-10-15;2019-10-27;13;2848.411865234375
ML0508;2;2020-09-19;2020-11-02;45;3126.9521484375
ML0508;3;2022-10-18;2022-10-19;2;2774.447998046875
ML0601;0;2020-09-22;2020-10-24;33;2395.850341796875
ML0601;1;2020-11-10;2020-11-30;21;2281.39990234375
ML0602;0;2020-09-21;2020-10-25;35;2449.752197265625
ML0603;0;2020-11-15;2020-12-02;18;2168.66748046875
ML0604;0;2019-10-08;2019-10-09;2;2226.313232421875
ML0604;1;2020-09-20;2020-10-25;36;2513.53662109375
ML0605;0;2020-10-27;2020-10-29;3;2098.324462890625
ML0605;1;2020-11-11;2020-12-01;21;2125.432861328125
ML0701;0;2016-01-05;2016-01-07;3;1528.0068359375
ML0701;1;2018-12-19;2018-12-30;12;1580.3482666015625
ML0701;2;2019-12-06;2020-01-06;32;1623.6905517578125
ML0701;3;2020-12-03;2020-12-26;24;1590.21826171875
ML0702;0;2019-11-23;2019-11-24;2;2002.1292724609375
ML0702;1;2020-10-27;2020-11-29;34;2083.132080078125
ML0703;0;2020-10-28;2020-12-19;53;1875.8101806640625
ML0901;0;2018-09-10;2018-09-22;13;4764.3291015625
ML0901;1;2019-09-10;2019-10-01;22;4659.5751953125
ML0901;2;2020-09-14;2020-09-28;15;4817.9013671875
ML0901;3;2021-09-20;2021-09-25;6;4396.9033203125
ML0901;4;2022-09-24;2022-10-05;12;4395.0712890625
