identifier;events;flood_start;flood_end;duration;peak_streamflow
ML0203;1;2019-08-31;2019-10-19;50;4733.59912109375
ML0203;2;2020-09-06;2020-10-18;43;4829.513671875
ML0203;3;2021-09-02;2021-10-03;32;4457.4580078125
ML0203;4;2022-09-09;2022-10-17;39;4390.1416015625
ML0204;0;2018-08-31;2018-10-15;46;4893.0908203125
ML0204;1;2019-08-31;2019-10-19;50;4753.77978515625
ML0204;2;2020-09-07;2020-10-18;42;4845.22314453125
ML0204;3;2021-09-02;2021-10-04;33;4490.38525390625
ML0204;4;2022-09-09;2022-10-17;39;4430.18701171875
ML0205;0;2016-08-13;2016-08-14;2;103.3813705444336
ML0205;1;2018-08-28;2018-09-15;19;273.8153381347656
ML0205;2;2019-08-26;2019-09-05;11;497.7427062988281
ML0205;3;2020-08-06;2020-08-07;2;123.87400817871094
ML0205;4;2020-08-21;2020-09-20;31;732.8395385742188
ML0205;5;2021-08-18;2021-08-23;6;181.82594299316406
ML0205;6;2022-09-22;2022-09-26;5;160.5455322265625
ML0206;0;2018-08-31;2018-10-14;45;4744.345703125
ML0206;1;2019-09-02;2019-10-19;48;4636.5517578125
ML0206;2;2020-09-07;2020-10-18;42;4830.779296875
ML0206;3;2021-09-02;2021-10-05;34;4470.17041015625
ML0206;4;2022-09-04;2022-10-17;44;4430.18701171875
ML0207;0;2017-08-26;2017-08-27;2;71.24610900878906
ML0207;1;2018-08-07;2018-09-16;41;332.7026672363281
ML0207;2;2019-08-25;2019-09-11;18;643.32421875
ML0207;3;2020-08-06;2020-08-08;3;162.05886840820312
ML0207;4;2020-08-27;2020-09-16;21;700.5781860351562
ML0207;5;2021-08-20;2021-08-21;2;72.52134704589844
ML0301;0;2016-08-26;2016-10-06;42;642.1720581054688
ML0301;1;2018-08-18;2018-10-15;59;1098.8826904296875
ML0301;2;2019-08-29;2019-10-19;52;861.5866088867188
ML0301;3;2020-08-29;2020-10-22;55;856.8377075195312
ML0301;4;2021-08-10;2021-10-06;58;876.4288940429688
ML0301;5;2022-08-29;2022-10-13;46;803.8798217773438
ML0302;0;2016-08-29;2016-10-06;39;240.03871154785156
ML0302;1;2018-08-20;2018-10-15;57;445.4316101074219
ML0302;2;2019-08-30;2019-10-24;56;326.56207275390625
ML0302;3;2020-09-02;2020-10-17;46;262.16973876953125
ML0302;4;2021-08-17;2021-09-30;45;338.0986328125
ML0302;5;2022-09-01;2022-10-12;42;258.5336608886719
ML0303;0;2016-08-29;2016-10-05;38;607.2653198242188
ML0303;1;2018-08-18;2018-10-15;59;1019.9642333984375
ML0303;2;2019-08-29;2019-10-21;54;807.73291015625
ML0303;3;2020-08-30;2020-10-20;52;770.4610595703125
ML0303;4;2021-08-13;2021-10-06;55;824.3278198242188
ML0303;5;2022-08-25;2022-10-13;50;783.364013671875
ML0304;0;2016-08-18;2016-09-19;33;350.61114501953125
ML0304;1;2017-08-11;2017-08-12;2;162.76690673828125
ML0304;2;2017-08-27;2017-08-28;2;166.3231964111328
ML0304;3;2018-08-13;2018-09-25;44;484.1943359375
ML0304;4;2019-08-26;2019-09-27;33;360.16497802734375
ML0304;5;2020-08-20;2020-10-10;52;681.765380859375
ML0304;6;2021-08-12;2021-09-05;25;418.760498046875
ML0304;7;2021-09-17;2021-09-19;3;124.1481704711914
ML0304;8;2022-09-02;2022-09-26;25;318.2174377441406
ML0305;0;2016-08-23;2016-10-07;46;782.4144287109375
ML0305;1;2018-08-18;2018-10-15;59;1139.3233642578125
ML0305;2;2019-08-27;2019-10-19;54;938.315185546875
ML0305;3;2020-08-29;2020-10-21;54;956.8461303710938
ML0305;4;2021-08-10;2021-10-04;56;991.1748046875
ML0305;5;2022-08-29;2022-10-12;45;803.8798217773438
ML0306;0;2018-08-20;2018-10-13;55;1346.27783203125
ML0306;1;2019-08-23;2019-10-18;57;1215.3743896484375
ML0306;2;2020-09-09;2020-10-17;39;1044.4119873046875
ML0306;3;2021-08-30;2021-10-03;35;1078.98388671875
ML0306;4;2022-08-30;2022-10-06;38;875.0625
ML0401;0;2018-09-03;2018-10-13;41;4413.48095703125
ML0401;1;2019-09-04;2019-10-15;42;4149.08544921875
ML0401;2;2020-09-07;2020-10-19;43;4371.27685546875
ML0401;3;2021-09-03;2021-10-06;34;4057.0927734375
ML0401;4;2022-09-09;2022-10-18;40;4186.0546875
ML0402;0;2016-08-28;2016-10-11;45;1292.667236328125
ML0402;1;2018-08-23;2018-10-23;62;2002.023193359375
ML0402;2;2019-08-29;2019-10-29;62;1612.3475341796875
ML0402;3;2020-08-25;2020-10-30;67;1800.8046875
ML0402;4;2021-08-15;2021-10-11;58;1671.8704833984375
ML0402;5;2022-09-05;2022-10-21;47;1720.5526123046875
ML0403;0;2018-09-05;2018-10-15;41;3995.476318359375
ML0403;1;2019-09-02;2019-10-15;44;3870.675537109375
ML0403;2;2020-09-07;2020-10-21;45;4251.9150390625
ML0403;3;2021-09-02;2021-10-06;35;3850.677490234375
ML0403;4;2022-09-09;2022-10-20;42;4034.923095703125
ML0404;0;2017-08-11;2017-08-12;2;79.05734252929688
ML0404;1;2017-08-26;2017-08-29;4;79.73793029785156
ML0404;2;2018-08-11;2018-08-21;11;248.27333068847656
ML0404;3;2018-09-06;2018-09-18;13;215.60707092285156
ML0404;4;2019-08-25;2019-09-19;26;361.3558349609375
ML0404;5;2020-08-05;2020-09-20;47;441.094482421875
ML0405;0;2016-08-30;2016-10-15;47;1090.2841796875
ML0405;1;2018-08-24;2018-10-28;66;1768.6597900390625
ML0405;2;2019-08-29;2019-11-02;66;1573.1480712890625
ML0405;3;2020-08-24;2020-11-04;73;1789.1226806640625
ML0405;4;2021-08-16;2021-10-16;62;1438.8482666015625
ML0405;5;2022-09-09;2022-10-25;47;1533.38623046875
ML0406;0;2018-09-04;2018-10-13;40;4088.79248046875
ML0406;1;2019-09-04;2019-10-15;42;3979.11328125
ML0406;2;2020-09-08;2020-10-21;44;4274.3193359375
ML0406;3;2021-09-03;2021-10-06;34;3883.671630859375
ML0406;4;2022-09-09;2022-10-18;40;4030.783447265625
ML0502;0;2016-07-22;2016-07-24;3;109.29209899902344
ML0502;1;2016-08-12;2016-08-31;20;197.20582580566406
ML0502;2;2017-08-11;2017-09-05;26;232.17909240722656
ML0502;3;2018-08-09;2018-09-17;40;297.82269287109375
ML0502;4;2019-08-24;2019-09-06;14;313.76995849609375
ML0502;5;2020-08-07;2020-09-16;41;245.58717346191406
ML0502;6;2022-08-29;2022-09-15;18;201.16952514648438
ML0503;0;2018-09-03;2018-10-20;48;3021.027099609375
ML0503;1;2019-09-03;2019-10-21;49;2983.930908203125
ML0503;2;2020-09-05;2020-10-27;53;3408.66650390625
ML0503;3;2021-09-03;2021-10-09;37;2945.533203125
ML0503;4;2022-09-07;2022-10-23;47;2775.932373046875
ML0504;0;2016-07-22;2016-07-23;2;131.55564880371094
ML0504;1;2017-08-11;2017-08-12;2;140.36293029785156
ML0504;2;2017-08-28;2017-09-06;10;228.5535888671875
ML0504;3;2018-08-09;2018-09-05;28;352.1454162597656
ML0504;4;2019-08-24;2019-09-03;11;331.9149475097656
ML0504;5;2020-08-04;2020-08-16;13;300.0260009765625
ML0504;6;2020-08-27;2020-08-28;2;192.4026336669922
ML0504;7;2022-08-30;2022-09-02;4;176.60423278808594
ML0505;0;2016-08-12;2016-08-20;9;143.39382934570312
ML0505;1;2017-08-11;2017-08-13;3;100.5760498046875
ML0505;2;2017-08-25;2017-08-29;5;96.4592056274414
ML0505;3;2018-08-09;2018-09-16;39;211.81533813476562
ML0505;4;2019-08-24;2019-09-04;12;190.0287628173828
ML0505;5;2020-08-07;2020-08-16;10;173.39584350585938
ML0505;6;2020-08-27;2020-09-15;20;167.30374145507812
ML0505;7;2022-08-29;2022-09-09;12;133.8947296142578
ML0506;0;2018-09-06;2018-11-10;66;2799.22021484375
ML0506;1;2019-09-05;2019-11-17;74;2858.124755859375
ML0506;2;2020-09-04;2020-11-18;76;3126.2001953125
ML0506;3;2021-09-06;2021-11-08;64;2682.515380859375
ML0506;4;2022-09-12;2022-11-12;62;2835.548828125
ML0507;0;2018-09-03;2018-10-19;47;3169.145263671875
ML0507;1;2019-09-02;2019-10-19;48;3031.944091796875
ML0507;2;2020-09-05;2020-10-26;52;3587.4345703125
ML0507;3;2021-09-02;2021-10-07;36;3117.9365234375
ML0507;4;2022-09-07;2022-10-22;46;2927.31396484375
ML0508;0;2018-09-06;2018-11-12;68;2797.121826171875
ML0508;1;2019-09-06;2019-11-22;78;2843.57958984375
ML0508;2;2020-09-06;2020-11-30;86;3070.044921875
ML0508;3;2021-09-06;2021-11-09;65;2623.53662109375
ML0508;4;2022-09-12;2022-11-16;66;2811.834716796875
ML0601;0;2016-10-10;2016-10-24;15;1743.0341796875
ML0601;1;2017-10-08;2017-10-13;6;1732.7935791015625
ML0601;2;2018-09-11;2018-12-27;108;2117.944091796875
ML0601;3;2019-09-13;2020-01-04;114;2145.0498046875
ML0601;4;2020-09-10;2020-12-31;113;2380.54296875
ML0601;5;2021-09-19;2021-12-05;78;1884.2132568359375
ML0601;6;2022-09-21;2022-12-28;99;2131.390380859375
ML0602;0;2017-10-09;2017-10-14;6;1735.31494140625
ML0602;1;2018-09-08;2018-12-20;104;2152.486572265625
ML0602;2;2019-09-11;2019-12-17;98;2209.866455078125
ML0602;3;2020-09-09;2020-12-20;103;2434.7685546875
ML0602;4;2021-09-16;2021-11-27;73;1942.1044921875
ML0602;5;2022-09-21;2022-12-16;87;2196.528564453125
ML0603;0;2016-10-08;2016-10-24;17;1736.6192626953125
ML0603;1;2017-10-10;2017-11-06;28;1709.51171875
ML0603;2;2018-09-15;2018-12-30;107;2041.1787109375
ML0603;3;2019-09-17;2020-01-07;113;2041.2008056640625
ML0603;4;2020-09-15;2021-01-02;110;2165.33349609375
ML0603;5;2021-09-27;2021-12-11;76;1825.0672607421875
ML0603;6;2022-09-28;2023-01-01;96;1997.82177734375
ML0604;0;2017-10-09;2017-10-13;5;1749.4171142578125
ML0604;1;2018-09-08;2018-12-20;104;2170.00341796875
ML0604;2;2019-09-12;2019-12-17;97;2298.35107421875
ML0604;3;2020-09-09;2020-12-19;102;2503.4091796875
ML0604;4;2021-09-16;2021-11-28;74;1962.52392578125
ML0604;5;2022-09-21;2022-12-15;86;2220.564697265625
ML0605;0;2016-10-08;2016-10-24;17;1728.8665771484375
ML0605;1;2017-10-15;2017-11-06;23;1709.51171875
ML0605;2;2018-09-15;2018-12-31;108;2038.9644775390625
ML0605;3;2019-09-20;2020-01-07;110;2038.69873046875
ML0605;4;2020-09-19;2021-01-02;106;2121.31298828125
ML0605;5;2021-09-29;2021-12-11;74;1818.326904296875
ML0605;6;2022-09-29;2022-12-30;93;1993.93408203125
ML0701;0;2016-01-06;2016-01-28;23;1492.6146240234375
ML0701;1;2016-11-23;2016-12-26;34;1444.360595703125
ML0701;2;2018-11-14;2019-01-23;71;1580.7025146484375
ML0701;3;2019-11-09;2020-01-26;79;1626.4168701171875
ML0701;4;2020-11-09;2021-01-19;72;1589.728515625
ML0701;5;2021-11-23;2022-01-03;42;1480.919677734375
ML0701;6;2022-11-04;2023-01-20;78;1552.9603271484375
ML0702;0;2016-01-06;2016-01-09;4;1584.508544921875
ML0702;1;2017-10-16;2017-11-17;33;1690.805908203125
ML0702;2;2018-09-19;2019-01-04;108;1924.8800048828125
ML0702;3;2019-09-23;2020-01-13;113;2017.2572021484375
ML0702;4;2020-09-22;2021-01-10;111;2080.193359375
ML0702;5;2021-09-29;2021-12-27;90;1761.696044921875
ML0702;6;2022-10-02;2023-01-03;94;1942.589111328125
ML0703;0;2016-01-06;2016-01-20;15;1569.3592529296875
ML0703;1;2018-10-10;2019-01-11;94;1717.0087890625
ML0703;2;2019-09-29;2020-01-17;111;1775.9866943359375
ML0703;3;2020-09-27;2021-01-13;109;1878.119873046875
ML0703;4;2021-12-10;2022-01-12;34;1540.057373046875
ML0703;5;2022-10-13;2023-01-16;96;1701.41943359375
ML0901;0;2018-08-31;2018-10-14;45;4783.91357421875
ML0901;1;2019-09-02;2019-10-19;48;4589.162109375
ML0901;2;2020-09-06;2020-10-17;42;4780.927734375
ML0901;3;2021-09-02;2021-10-04;33;4416.064453125
ML0901;4;2022-09-06;2022-10-17;42;4338.697265625
