identifier;events;flood_start;flood_end;duration;peak_streamflow
ML0207;10;2021-08-19;2021-08-22;4;81.37884521484375
ML0207;11;2022-09-01;2022-09-27;27;233.9258575439453
ML0301;0;2016-08-26;2016-10-04;40;643.8836059570312
ML0301;1;2018-08-19;2018-10-14;57;1139.829345703125
ML0301;2;2019-08-28;2019-10-17;51;866.880859375
ML0301;3;2020-08-31;2020-10-20;51;824.8165893554688
ML0301;4;2021-08-13;2021-10-04;53;879.3756713867188
ML0301;5;2022-08-31;2022-10-12;43;789.5874633789062
ML0302;0;2016-08-29;2016-10-06;39;237.38381958007812
ML0302;1;2018-08-19;2018-10-14;57;451.2945556640625
ML0302;2;2019-08-29;2019-10-21;54;325.03240966796875
ML0302;3;2020-09-02;2020-10-16;45;254.75559997558594
ML0302;4;2021-08-16;2021-09-30;46;327.64617919921875
ML0302;5;2022-09-01;2022-10-12;42;262.6785583496094
ML0303;0;2016-08-29;2016-10-04;37;606.3642578125
ML0303;1;2018-08-20;2018-10-14;56;1029.891845703125
ML0303;2;2019-08-28;2019-10-18;52;808.8292236328125
ML0303;3;2020-08-31;2020-10-19;50;741.722412109375
ML0303;4;2021-08-14;2021-10-05;53;791.9169311523438
ML0303;5;2022-08-31;2022-10-11;42;779.5100708007812
ML0304;0;2016-08-11;2016-09-20;41;360.620361328125
ML0304;1;2017-08-10;2017-08-14;5;166.0627899169922
ML0304;2;2017-08-26;2017-09-06;12;240.5361328125
ML0304;3;2018-08-10;2018-10-11;63;505.97137451171875
ML0304;4;2019-08-25;2019-09-29;36;382.6135559082031
ML0304;5;2020-08-19;2020-10-14;57;666.996826171875
ML0304;6;2021-08-01;2021-09-20;51;437.4429626464844
ML0304;7;2022-09-02;2022-10-02;31;348.4059143066406
ML0305;0;2016-08-25;2016-10-05;42;767.4913940429688
ML0305;1;2018-08-19;2018-10-14;57;1175.034423828125
ML0305;2;2019-08-28;2019-10-17;51;946.0242309570312
ML0305;3;2020-08-30;2020-10-19;51;941.9356079101562
ML0305;4;2021-08-13;2021-10-02;51;983.5049438476562
ML0305;5;2022-09-01;2022-10-11;41;789.5874633789062
ML0306;0;2018-08-19;2018-10-13;56;1357.4559326171875
ML0306;1;2019-08-22;2019-10-18;58;1208.8348388671875
ML0306;2;2020-09-09;2020-10-18;40;1051.6683349609375
ML0306;3;2021-08-29;2021-10-04;37;1094.15869140625
ML0306;4;2022-09-01;2022-10-06;36;878.4029541015625
ML0401;0;2018-09-03;2018-10-13;41;4389.0673828125
ML0401;1;2019-09-03;2019-10-15;43;4171.1572265625
ML0401;2;2020-09-07;2020-10-19;43;4380.79248046875
ML0401;3;2021-09-02;2021-10-05;34;4064.619140625
ML0401;4;2022-09-13;2022-10-17;35;4212.67431640625
ML0402;0;2016-08-30;2016-10-08;40;1295.1009521484375
ML0402;1;2018-08-23;2018-10-22;61;2002.595703125
ML0402;2;2019-08-29;2019-10-26;59;1621.2086181640625
ML0402;3;2020-08-30;2020-10-28;60;1790.92138671875
ML0402;4;2021-08-18;2021-10-09;53;1668.905517578125
ML0402;5;2022-09-07;2022-10-18;42;1735.9434814453125
ML0403;0;2018-09-05;2018-10-15;41;4011.958984375
ML0403;1;2019-09-02;2019-10-14;43;3901.100830078125
ML0403;2;2020-09-07;2020-10-21;45;4191.322265625
ML0403;3;2021-09-02;2021-10-06;35;3856.955810546875
ML0403;4;2022-09-08;2022-10-20;43;4035.8984375
ML0404;0;2016-07-23;2016-07-28;6;102.36649322509766
ML0404;1;2016-08-11;2016-08-14;4;92.39543151855469
ML0404;2;2016-09-02;2016-09-04;3;71.75419616699219
ML0404;3;2017-08-10;2017-08-29;20;216.955810546875
ML0404;4;2018-08-08;2018-09-20;44;232.51316833496094
ML0404;5;2019-08-07;2019-09-23;48;395.8387145996094
ML0404;6;2020-07-31;2020-09-25;57;402.87139892578125
ML0404;7;2021-08-17;2021-08-22;6;109.10737609863281
ML0404;8;2022-09-01;2022-09-22;22;170.73512268066406
ML0405;0;2016-09-07;2016-10-12;36;1099.013671875
ML0405;1;2018-08-26;2018-10-24;60;1786.2235107421875
ML0405;2;2019-09-01;2019-10-31;61;1557.17529296875
ML0405;3;2020-08-25;2020-10-30;67;1813.0863037109375
ML0405;4;2021-08-19;2021-10-10;53;1451.6922607421875
ML0405;5;2022-09-10;2022-10-21;42;1527.565673828125
ML0406;0;2018-09-04;2018-10-13;40;4079.362548828125
ML0406;1;2019-09-03;2019-10-14;42;3978.162109375
ML0406;2;2020-09-08;2020-10-20;43;4248.0283203125
ML0406;3;2021-09-02;2021-10-06;35;3919.599609375
ML0406;4;2022-09-08;2022-10-18;41;4033.42822265625
ML0502;0;2016-07-22;2016-09-05;46;220.61410522460938
ML0502;1;2017-08-10;2017-09-05;27;214.44093322753906
ML0502;2;2018-08-06;2018-09-20;46;371.31011962890625
ML0502;3;2019-08-23;2019-09-11;20;471.0445861816406
ML0502;4;2020-08-06;2020-09-21;47;257.4127197265625
ML0502;5;2021-08-19;2021-08-22;4;103.87321472167969
ML0502;6;2022-08-28;2022-09-29;33;215.49192810058594
ML0503;0;2018-09-03;2018-10-20;48;3004.4033203125
ML0503;1;2019-09-02;2019-10-20;49;2996.78564453125
ML0503;2;2020-09-05;2020-10-26;52;3432.359130859375
ML0503;3;2021-09-02;2021-10-08;37;2970.971435546875
ML0503;4;2022-09-08;2022-10-23;46;2745.911865234375
ML0504;0;2016-07-21;2016-08-30;41;254.63157653808594
ML0504;1;2017-08-10;2017-09-05;27;290.1534423828125
ML0504;2;2018-08-05;2018-09-14;41;440.1072692871094
ML0504;3;2019-08-08;2019-09-11;35;563.0819091796875
ML0504;4;2020-08-04;2020-09-14;42;270.80718994140625
ML0504;5;2022-08-05;2022-09-11;38;242.2279052734375
ML0505;0;2016-07-22;2016-09-04;45;141.353271484375
ML0505;1;2017-08-10;2017-09-05;27;172.9046173095703
ML0505;2;2018-08-06;2018-09-19;45;257.8683776855469
ML0505;3;2019-08-10;2019-09-09;31;316.4244079589844
ML0505;4;2020-08-06;2020-09-21;47;170.8371124267578
ML0505;5;2021-08-19;2021-08-22;4;71.5633773803711
ML0505;6;2022-08-28;2022-09-29;33;150.2850799560547
ML0506;0;2018-09-11;2018-11-04;55;2796.990478515625
ML0506;1;2019-09-10;2019-11-12;64;2884.725830078125
ML0506;2;2020-09-08;2020-11-12;66;3197.590576171875
ML0506;3;2021-09-17;2021-10-17;31;2690.910400390625
ML0506;4;2022-09-20;2022-11-07;49;2832.56591796875
ML0507;0;2018-09-03;2018-10-18;46;3194.377685546875
ML0507;1;2019-09-02;2019-10-18;47;3017.485595703125
ML0507;2;2020-09-05;2020-10-25;51;3636.070556640625
ML0507;3;2021-09-02;2021-10-07;36;3079.01513671875
ML0507;4;2022-09-08;2022-10-21;44;2915.371826171875
ML0508;0;2018-09-13;2018-11-05;54;2796.990478515625
ML0508;1;2019-09-11;2019-11-14;65;2848.411865234375
ML0508;2;2020-09-10;2020-11-13;65;3126.9521484375
ML0508;3;2021-09-19;2021-10-18;30;2636.958251953125
ML0508;4;2022-09-22;2022-11-08;48;2821.971435546875
ML0601;0;2018-09-17;2018-12-06;81;2133.2578125
ML0601;1;2019-09-21;2019-12-05;76;2149.0390625
ML0601;2;2020-09-14;2020-12-16;94;2395.850341796875
ML0601;3;2022-10-03;2022-11-29;58;2131.073486328125
ML0602;0;2018-09-15;2018-12-04;81;2154.39990234375
ML0602;1;2019-09-19;2019-11-17;60;2213.832763671875
ML0602;2;2020-09-14;2020-12-09;87;2449.752197265625
ML0602;3;2022-09-29;2022-11-24;57;2198.109130859375
ML0603;0;2018-09-23;2018-11-19;58;2035.705322265625
ML0603;1;2019-09-29;2019-12-13;76;2041.723876953125
ML0603;2;2020-09-28;2020-12-17;81;2168.66748046875
ML0603;3;2022-10-11;2022-12-03;54;1999.0455322265625
ML0604;0;2018-09-14;2018-12-04;82;2178.197265625
ML0604;1;2019-09-17;2019-11-18;63;2294.147216796875
ML0604;2;2020-09-13;2020-12-08;87;2513.53662109375
ML0604;3;2022-09-28;2022-11-26;60;2221.724853515625
ML0605;0;2018-09-24;2018-11-19;57;2033.490478515625
ML0605;1;2019-10-06;2019-12-14;70;2038.740234375
ML0605;2;2020-10-02;2020-12-16;76;2125.432861328125
ML0605;3;2022-10-12;2022-11-30;50;1995.7269287109375
ML0701;0;2016-01-05;2016-01-24;20;1528.0068359375
ML0701;1;2016-12-09;2016-12-19;11;1438.1287841796875
ML0701;2;2018-11-22;2019-01-18;58;1580.3482666015625
ML0701;3;2019-11-15;2020-01-23;70;1623.6905517578125
ML0701;4;2020-11-15;2021-01-12;59;1590.21826171875
ML0701;5;2021-12-02;2021-12-27;26;1474.973388671875
ML0701;6;2022-11-12;2023-01-17;67;1548.5001220703125
ML0702;0;2018-10-03;2018-11-30;59;1922.9068603515625
ML0702;1;2019-10-06;2019-12-21;77;2022.5135498046875
ML0702;2;2020-10-06;2020-12-19;75;2083.132080078125
ML0702;3;2022-10-22;2022-12-12;52;1942.94287109375
ML0703;0;2016-01-05;2016-01-09;5;1588.141357421875
ML0703;1;2018-11-11;2019-01-03;54;1715.08984375
ML0703;2;2019-10-27;2020-01-10;76;1777.5343017578125
ML0703;3;2020-10-08;2021-01-06;91;1875.8101806640625
ML0703;4;2022-10-31;2022-12-29;60;1699.985595703125
ML0901;0;2018-09-01;2018-10-14;44;4764.3291015625
ML0901;1;2019-09-02;2019-10-19;48;4659.5751953125
ML0901;2;2020-09-06;2020-10-17;42;4817.9013671875
ML0901;3;2021-09-02;2021-10-04;33;4437.060546875
ML0901;4;2022-09-06;2022-10-18;43;4395.0712890625
