identifier;events;flood_start;flood_end;duration;peak_streamflow
ML0502;0;2018-08-11;2018-08-12;2;256.645263671875
ML0502;1;2018-09-02;2018-09-04;3;247.59280395507812
ML0502;2;2019-08-26;2019-08-30;5;267.9548034667969
ML0503;0;2018-09-13;2018-10-09;27;3004.4033203125
ML0503;1;2019-09-12;2019-10-03;22;2996.78564453125
ML0503;2;2020-09-10;2020-10-14;35;3432.359130859375
ML0503;3;2021-09-20;2021-09-29;10;2920.04541015625
ML0503;4;2022-09-26;2022-10-06;11;2745.911865234375
ML0504;0;2018-08-11;2018-08-19;9;370.3138427734375
ML0504;1;2019-08-25;2019-08-31;7;310.57586669921875
ML0505;0;2018-08-11;2018-08-12;2;173.51536560058594
ML0505;1;2019-08-26;2019-08-28;3;162.13172912597656
ML0506;0;2018-09-24;2018-10-02;9;2723.411376953125
ML0506;1;2019-09-20;2019-10-30;41;2884.725830078125
ML0506;2;2020-09-15;2020-11-04;51;3197.590576171875
ML0506;3;2022-10-03;2022-10-26;24;2832.56591796875
ML0507;0;2018-09-13;2018-09-25;13;3194.377685546875
ML0507;1;2019-09-11;2019-09-30;20;3017.485595703125
ML0507;2;2020-09-11;2020-10-13;33;3636.070556640625
ML0507;3;2021-09-20;2021-09-27;8;3008.002197265625
ML0507;4;2022-09-27;2022-10-07;11;2915.371826171875
ML0508;0;2018-09-23;2018-10-02;10;2736.687744140625
ML0508;1;2019-09-23;2019-11-02;41;2848.411865234375
ML0508;2;2020-09-18;2020-11-04;48;3126.9521484375
ML0508;3;2022-10-07;2022-10-28;22;2821.971435546875
ML0601;0;2019-10-04;2019-11-02;30;2149.0390625
ML0601;1;2020-09-19;2020-12-11;84;2395.850341796875
ML0601;2;2022-10-11;2022-10-25;15;2131.073486328125
ML0602;0;2018-09-24;2018-10-10;17;2147.66845703125
ML0602;1;2018-10-30;2018-11-01;3;2098.93017578125
ML0602;2;2019-09-29;2019-11-04;37;2213.832763671875
ML0602;3;2020-09-15;2020-12-02;79;2449.752197265625
ML0602;4;2022-10-09;2022-10-26;18;2198.109130859375
ML0603;0;2018-10-01;2018-10-19;19;2035.705322265625
ML0603;1;2019-10-09;2019-11-03;26;2041.723876953125
ML0603;2;2019-11-15;2019-11-25;11;2015.13671875
ML0603;3;2020-10-06;2020-12-13;69;2168.66748046875
ML0604;0;2018-09-24;2018-10-10;17;2167.971435546875
ML0604;1;2018-10-29;2018-10-31;3;2119.56884765625
ML0604;2;2019-09-23;2019-11-02;41;2294.147216796875
ML0604;3;2020-09-15;2020-12-01;78;2513.53662109375
ML0604;4;2022-10-04;2022-10-26;23;2221.724853515625
ML0605;0;2018-10-01;2018-10-19;19;2033.490478515625
ML0605;1;2019-10-09;2019-11-03;26;2038.740234375
ML0605;2;2019-11-15;2019-11-25;11;2015.074462890625
ML0605;3;2020-10-06;2020-12-12;68;2125.432861328125
ML0701;0;2016-01-05;2016-01-08;4;1528.0068359375
ML0701;1;2018-12-13;2019-01-01;20;1580.3482666015625
ML0701;2;2019-12-05;2020-01-08;35;1623.6905517578125
ML0701;3;2020-11-29;2020-12-28;30;1590.21826171875
ML0702;0;2019-10-14;2019-12-05;53;2022.5135498046875
ML0702;1;2020-10-12;2020-12-09;59;2083.132080078125
ML0702;2;2022-11-12;2022-11-17;6;1941.507568359375
ML0703;0;2019-11-22;2019-12-30;39;1777.5343017578125
ML0703;1;2020-10-23;2020-12-26;65;1875.8101806640625
ML0901;0;2018-09-10;2018-09-23;14;4764.3291015625
ML0901;1;2019-09-10;2019-10-01;22;4659.5751953125
ML0901;2;2020-09-14;2020-09-28;15;4817.9013671875
ML0901;3;2021-09-20;2021-09-25;6;4396.9033203125
ML0901;4;2022-09-24;2022-10-05;12;4395.0712890625
