admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0503;4;2022-09-26;2022-10-05;10;2741.910888671875
ML0504;0;2018-08-10;2018-08-18;9;369.4753723144531
ML0504;1;2019-08-25;2019-08-27;3;305.40240478515625
ML0505;0;2018-08-10;2018-08-11;2;175.03286743164062
ML0505;1;2019-08-26;2019-08-27;2;154.13424682617188
ML0506;0;2018-09-23;2018-09-26;4;2755.67138671875
ML0506;1;2019-09-20;2019-11-01;43;2892.459716796875
ML0506;2;2020-09-14;2020-11-04;52;3186.509521484375
ML0506;3;2022-10-03;2022-10-26;24;2824.409912109375
ML0507;0;2018-09-13;2018-09-25;13;3199.74365234375
ML0507;1;2019-09-12;2019-09-29;18;3005.495361328125
ML0507;2;2020-09-10;2020-10-13;34;3663.697265625
ML0507;3;2021-09-19;2021-09-27;9;3062.602294921875
ML0507;4;2022-09-26;2022-10-07;12;2918.065185546875
ML0508;0;2018-09-23;2018-09-26;4;2755.67138671875
ML0508;1;2019-09-23;2019-11-01;40;2856.97802734375
ML0508;2;2020-09-18;2020-11-04;48;3149.78515625
ML0508;3;2022-10-06;2022-10-27;22;2821.4296875
ML0601;0;2019-10-03;2019-11-03;32;2149.2578125
ML0601;1;2020-09-19;2020-12-11;84;2412.72314453125
ML0601;2;2022-10-11;2022-10-25;15;2129.8515625
ML0602;0;2018-09-23;2018-10-09;17;2144.311279296875
ML0602;1;2018-10-31;2018-11-02;3;2106.928955078125
ML0602;2;2019-09-28;2019-11-03;37;2219.02880859375
ML0602;3;2020-09-14;2020-12-01;79;2492.651123046875
ML0602;4;2022-10-08;2022-10-25;18;2196.283203125
ML0603;0;2018-10-01;2018-10-18;18;2029.1441650390625
ML0603;1;2019-10-07;2019-11-02;27;2039.096435546875
ML0603;2;2019-11-15;2019-11-24;10;2015.188232421875
ML0603;3;2020-10-05;2020-12-13;70;2169.410888671875
ML0603;4;2022-10-20;2022-10-21;2;1995.2977294921875
ML0604;0;2018-09-24;2018-10-09;16;2164.527099609375
ML0604;1;2018-10-29;2018-10-31;3;2139.342041015625
ML0604;2;2019-09-23;2019-11-03;42;2300.122802734375
ML0604;3;2020-09-14;2020-12-01;79;2548.3876953125
ML0604;4;2022-10-05;2022-10-25;21;2219.90771484375
ML0605;0;2018-10-01;2018-10-18;18;2026.7838134765625
ML0605;1;2019-10-14;2019-11-02;20;2035.8155517578125
ML0605;2;2019-11-15;2019-11-24;10;2015.0872802734375
ML0605;3;2020-10-05;2020-12-12;69;2125.28515625
ML0701;0;2016-01-04;2016-01-07;4;1560.9466552734375
ML0701;1;2018-12-13;2019-01-01;20;1573.6513671875
ML0701;2;2019-12-04;2020-01-08;36;1618.1341552734375
ML0701;3;2020-11-29;2020-12-28;30;1584.899169921875
ML0702;0;2019-10-14;2019-12-09;57;2021.9998779296875
ML0702;1;2020-10-16;2020-12-09;55;2084.1826171875
ML0702;2;2022-11-13;2022-11-16;4;1937.1959228515625
ML0703;0;2019-11-22;2019-12-29;38;1778.1678466796875
ML0703;1;2020-10-23;2020-12-27;66;1876.7535400390625
ML0901;0;2018-09-08;2018-09-23;16;4775.41845703125
ML0901;1;2019-09-09;2019-10-02;24;4650.02978515625
ML0901;2;2020-09-13;2020-09-27;15;4840.6591796875
ML0901;3;2021-09-20;2021-09-26;7;4415.10595703125
ML0901;4;2022-09-23;2022-10-04;12;4421.24462890625
