admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0204;1;2019-09-05;2019-10-11;37;4772.67236328125
ML0204;2;2020-09-12;2020-10-01;20;4862.44580078125
ML0204;3;2021-09-05;2021-09-29;25;4553.802734375
ML0204;4;2022-09-16;2022-10-08;23;4512.61328125
ML0205;0;2016-07-23;2016-07-25;3;101.7567138671875
ML0205;1;2016-08-12;2016-08-13;2;76.2901840209961
ML0205;2;2016-09-17;2016-09-18;2;75.7773208618164
ML0205;3;2018-08-15;2018-09-16;33;300.3365783691406
ML0205;4;2019-08-26;2019-09-12;18;563.7254028320312
ML0205;5;2020-08-05;2020-09-25;52;636.6084594726562
ML0205;6;2021-08-17;2021-08-22;6;284.20166015625
ML0205;7;2022-09-22;2022-09-26;5;160.1110076904297
ML0206;0;2018-09-05;2018-10-02;28;4718.39892578125
ML0206;1;2019-09-06;2019-10-11;36;4653.74755859375
ML0206;2;2020-09-12;2020-10-10;29;4852.44677734375
ML0206;3;2021-09-05;2021-10-01;27;4491.7373046875
ML0206;4;2022-09-14;2022-10-10;27;4512.61328125
ML0207;0;2018-08-06;2018-09-16;42;345.32586669921875
ML0207;1;2019-08-25;2019-09-13;20;673.4669799804688
ML0207;2;2020-08-06;2020-08-07;2;143.10772705078125
ML0207;3;2020-08-28;2020-09-16;20;568.760498046875
ML0207;4;2022-09-06;2022-09-07;2;107.0478515625
ML0301;0;2018-08-22;2018-10-07;47;1139.829345703125
ML0301;1;2019-09-01;2019-10-02;32;866.880859375
ML0301;2;2020-09-08;2020-09-22;15;824.8165893554688
ML0301;3;2020-10-10;2020-10-14;5;681.00537109375
ML0301;4;2021-08-16;2021-09-25;41;879.3756713867188
ML0301;5;2022-09-03;2022-10-04;32;789.5874633789062
ML0302;0;2018-08-23;2018-10-09;48;451.2945556640625
ML0302;1;2019-09-03;2019-10-08;36;325.03240966796875
ML0302;2;2020-09-11;2020-09-12;2;248.60076904296875
ML0302;3;2021-08-30;2021-09-24;26;304.92291259765625
ML0302;4;2022-09-14;2022-09-18;5;252.05206298828125
ML0303;0;2018-08-23;2018-10-07;46;1029.891845703125
ML0303;1;2019-09-03;2019-10-06;34;808.8292236328125
ML0303;2;2020-09-09;2020-09-22;14;727.1425170898438
ML0303;3;2020-10-12;2020-10-14;3;539.7142333984375
ML0303;4;2021-08-18;2021-09-24;38;791.9169311523438
ML0303;5;2022-09-04;2022-10-02;29;779.5100708007812
ML0304;0;2016-08-29;2016-09-05;8;360.620361328125
ML0304;1;2017-08-26;2017-08-27;2;159.4921112060547
ML0304;2;2018-08-15;2018-09-22;39;505.97137451171875
ML0304;3;2019-08-27;2019-09-23;28;382.6135559082031
ML0304;4;2020-08-27;2020-09-23;28;666.996826171875
ML0304;5;2021-08-14;2021-09-04;22;437.4429626464844
ML0304;6;2022-09-22;2022-09-24;3;190.99661254882812
ML0305;0;2016-09-17;2016-09-18;2;679.3723754882812
ML0305;1;2018-08-23;2018-10-06;45;1175.034423828125
ML0305;2;2019-08-31;2019-10-03;34;946.0242309570312
ML0305;3;2020-09-08;2020-09-23;16;941.9356079101562
ML0305;4;2020-10-12;2020-10-14;3;620.2416381835938
ML0305;5;2021-08-16;2021-09-25;41;983.5049438476562
ML0305;6;2022-09-06;2022-09-18;13;789.5874633789062
ML0306;0;2018-08-23;2018-10-10;49;1357.4559326171875
ML0306;1;2019-08-24;2019-10-10;48;1208.8348388671875
ML0306;2;2020-09-10;2020-09-25;16;1051.6683349609375
ML0306;3;2020-10-09;2020-10-15;7;919.9998168945312
ML0306;4;2021-09-02;2021-09-29;28;1094.15869140625
ML0401;0;2018-09-07;2018-09-30;24;4389.0673828125
ML0401;1;2019-09-06;2019-10-04;29;4171.1572265625
ML0401;2;2020-09-11;2020-10-10;30;4380.79248046875
ML0401;3;2021-09-06;2021-09-30;25;4064.619140625
ML0401;4;2022-09-17;2022-10-13;27;4212.67431640625
ML0402;0;2018-08-30;2018-10-15;47;2002.595703125
ML0402;1;2019-09-05;2019-10-13;39;1621.2086181640625
ML0402;2;2020-09-10;2020-10-22;43;1790.92138671875
ML0402;3;2021-09-02;2021-09-30;29;1668.905517578125
ML0402;4;2022-09-14;2022-10-12;29;1735.9434814453125
ML0403;0;2018-09-12;2018-10-09;28;4011.958984375
ML0403;1;2019-09-07;2019-10-04;28;3901.100830078125
ML0403;2;2020-09-10;2020-10-15;36;4191.322265625
ML0403;3;2021-09-07;2021-10-01;25;3856.955810546875
ML0403;4;2022-09-16;2022-10-14;29;4035.8984375
ML0404;0;2017-08-26;2017-08-29;4;88.78591918945312
ML0404;1;2018-08-11;2018-08-20;10;199.01234436035156
ML0404;2;2018-09-05;2018-09-18;14;232.51316833496094
ML0404;3;2019-08-25;2019-09-20;27;393.1229248046875
ML0404;4;2020-08-05;2020-09-20;47;402.87139892578125
ML0404;5;2021-08-19;2021-08-20;2;69.52937316894531
ML0404;6;2022-09-06;2022-09-07;2;128.0790252685547
ML0405;0;2018-09-09;2018-10-18;40;1786.2235107421875
ML0405;1;2019-09-07;2019-10-14;38;1557.17529296875
ML0405;2;2020-09-05;2020-10-25;51;1813.0863037109375
ML0405;3;2021-09-12;2021-10-02;21;1451.6922607421875
ML0405;4;2022-09-21;2022-10-10;20;1527.565673828125
ML0406;0;2018-09-11;2018-10-04;24;4079.362548828125
ML0406;1;2019-09-07;2019-10-04;28;3978.162109375
ML0406;2;2020-09-11;2020-10-14;34;4248.0283203125
ML0406;3;2021-09-07;2021-09-30;24;3919.599609375
ML0406;4;2022-09-16;2022-10-14;29;4033.42822265625
ML0502;0;2016-08-17;2016-08-19;3;220.61410522460938
ML0502;1;2017-08-10;2017-08-15;6;185.60060119628906
ML0502;2;2017-08-26;2017-08-29;4;145.74545288085938
ML0502;3;2018-08-08;2018-09-15;39;304.1254577636719
ML0502;4;2019-08-24;2019-09-05;13;314.9339294433594
ML0502;5;2020-08-12;2020-08-15;4;162.18577575683594
ML0502;6;2020-08-26;2020-09-15;21;257.4127197265625
ML0502;7;2022-08-30;2022-09-05;7;198.45327758789062
ML0503;0;2018-09-09;2018-10-14;36;3004.4033203125
ML0503;1;2019-09-06;2019-10-10;35;2996.78564453125
ML0503;2;2020-09-09;2020-10-21;43;3432.359130859375
ML0503;3;2021-09-09;2021-10-02;24;2970.971435546875
ML0503;4;2022-09-14;2022-10-17;34;2745.911865234375
ML0504;0;2016-07-21;2016-07-22;2;156.21490478515625
ML0504;1;2016-08-05;2016-08-12;8;254.63157653808594
ML0504;2;2017-08-10;2017-08-12;3;151.31590270996094
ML0504;3;2017-08-27;2017-09-05;10;221.71371459960938
ML0504;4;2018-08-08;2018-09-07;31;370.3138427734375
ML0504;5;2019-08-24;2019-09-03;11;315.29364013671875
ML0504;6;2020-08-05;2020-08-15;11;270.80718994140625
ML0504;7;2020-08-26;2020-09-03;9;220.77349853515625
ML0504;8;2022-08-30;2022-09-01;3;179.1914520263672
ML0505;0;2016-08-12;2016-08-21;10;141.353271484375
ML0505;1;2017-08-10;2017-08-14;5;129.8594207763672
ML0505;2;2017-08-25;2017-08-28;4;113.74479675292969
ML0505;3;2018-08-08;2018-09-15;39;213.23019409179688
ML0505;4;2019-08-24;2019-09-03;11;201.7991180419922
ML0505;5;2020-08-06;2020-08-15;10;170.8371124267578
ML0505;6;2020-08-26;2020-09-15;21;169.60784912109375
ML0505;7;2022-08-28;2022-09-05;9;150.2850799560547
ML0506;0;2018-09-23;2018-10-02;10;2736.687744140625
ML0506;1;2019-09-18;2019-11-02;46;2884.725830078125
ML0506;2;2020-09-13;2020-11-05;54;3197.590576171875
ML0506;3;2022-10-02;2022-10-28;27;2832.56591796875
ML0507;0;2018-09-10;2018-10-12;33;3194.377685546875
ML0507;1;2019-09-06;2019-10-09;34;3017.485595703125
ML0507;2;2020-09-09;2020-10-17;39;3636.070556640625
ML0507;3;2021-09-07;2021-09-30;24;3079.01513671875
ML0507;4;2022-09-14;2022-10-15;32;2915.371826171875
ML0508;0;2018-09-21;2018-10-04;14;2796.990478515625
ML0508;1;2019-09-21;2019-11-02;43;2848.411865234375
ML0508;2;2020-09-15;2020-11-05;52;3126.9521484375
ML0508;3;2022-10-03;2022-10-29;27;2821.971435546875
ML0601;0;2019-10-15;2019-10-30;16;2149.0390625
ML0601;1;2020-09-19;2020-12-09;82;2395.850341796875
ML0601;2;2022-10-15;2022-10-20;6;2117.147216796875
ML0602;0;2019-09-29;2019-11-02;35;2213.832763671875
ML0602;1;2020-09-16;2020-11-30;76;2449.752197265625
ML0602;2;2022-10-15;2022-10-24;10;2183.505615234375
ML0603;0;2018-10-02;2018-10-18;17;2035.705322265625
ML0603;1;2019-10-15;2019-11-02;19;2041.723876953125
ML0603;2;2019-11-22;2019-11-24;3;1993.799560546875
ML0603;3;2020-10-06;2020-12-13;69;2168.66748046875
ML0604;0;2018-09-26;2018-09-27;2;2131.64453125
ML0604;1;2019-09-29;2019-11-02;35;2294.147216796875
ML0604;2;2020-09-15;2020-11-29;76;2513.53662109375
ML0604;3;2022-10-11;2022-10-24;14;2221.724853515625
ML0605;0;2018-10-02;2018-10-18;17;2033.490478515625
ML0605;1;2019-10-15;2019-11-03;20;2038.740234375
ML0605;2;2019-11-22;2019-11-25;4;1993.799560546875
ML0605;3;2020-10-06;2020-12-11;67;2125.432861328125
ML0701;0;2016-01-05;2016-01-09;5;1528.0068359375
ML0701;1;2018-12-05;2019-01-06;33;1580.3482666015625
ML0701;2;2019-12-01;2020-01-12;43;1623.6905517578125
ML0701;3;2020-11-24;2021-01-02;40;1590.21826171875
ML0701;4;2022-11-26;2023-01-03;39;1548.5001220703125
ML0702;0;2019-10-15;2019-12-02;49;2022.5135498046875
ML0702;1;2020-10-17;2020-12-07;52;2083.132080078125
ML0703;0;2018-12-11;2018-12-20;10;1715.08984375
ML0703;1;2019-11-22;2019-12-31;40;1777.5343017578125
ML0703;2;2020-10-23;2020-12-28;67;1875.8101806640625
ML0901;0;2018-09-04;2018-10-02;29;4764.3291015625
ML0901;1;2019-09-06;2019-10-11;36;4659.5751953125
ML0901;2;2020-09-12;2020-09-30;19;4817.9013671875
ML0901;3;2021-09-05;2021-09-30;26;4437.060546875
ML0901;4;2022-09-16;2022-10-07;22;4395.0712890625
