Date,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
11/01 12:00,,,199.6999969,109.9000015,131.6000061,185.5,187.5,137.3999939,175.1999969,202.1999969,107.8000031,98.56999969,92.87000275,114,111.6999969,133.8000031,135.6999969,146.8000031,185.5,82.66000366,148.6999969,70.23999786,58.91999817,55.84999847,39.25999832,60.02000046,62.93000031,89.97000122,31.77000046,55.77000046,39.52000046,34.56000137,35.49000168,29.04000092,24.67000008,20.95000076,19.43000031,32.24000168,53.56999969,4.419000149,4.75,45.31999969,75.23999786,83.30000305,6.574999809,347.3999939,172.5,94.58000183,73.22000122,109.5,259.8999939,26.54000092,281.7000122,255.8999939,228.3000031,162.5,197.5,157.1999969,148.3000031,118.5999985,99.95999908,183.3000031,153.1999969,225.5,213.1000061,254.5,227.6999969,154.3999939,169.5
12/01 12:00,,,197.1999969,107.8000031,127.8000031,184.8000031,184.3999939,134.1999969,172.6999969,199.1999969,105.9000015,98.02999878,91.79000092,111.6999969,109.3000031,131.3999939,133.6000061,144.6000061,184.8000031,80.72000122,144.8000031,68.81999969,57.5,53.33000183,38.34000015,57.58000183,60.40999985,86.62999725,31.10000038,53.65000153,39.20999908,33.88999939,34.81999969,28.30999947,23.81999969,20.19000053,18.55999947,32.65000153,63.18999863,4.322000027,4.75,46.34000015,75.23999786,85.23000336,6.550000191,370.8999939,137.3000031,94.58000183,73.30000305,108.1999969,257.5,33.47999954,279.8999939,247,231,156.6000061,195.3999939,157.6000061,145.5,117.5,102.1999969,179.8999939,155.8000031,229,215.6999969,257.1000061,251,159.8000031,180
13/01 12:00,,,194.8000031,105.4000015,121.3000031,182.5,179.1000061,133.5,169.6999969,194.8999939,104,96.19999695,88.56999969,109.8000031,106,129.1999969,131.3999939,142.3999939,182.5,78.36000061,142.3999939,67.41000366,56.08000183,52.15999985,37.40999985,56.40000153,59.22999954,84.58999634,30.84000015,53.18000031,38.54000092,33.63000107,34.56000137,28.04999924,22.52000046,19.43000031,17.59000015,32.02999878,81.87000275,4.068999767,4.75,46.41999817,74.80999756,86.73999786,6.550000191,404.7000122,123.9000015,94.58000183,73.30000305,109,257.1000061,58.25,278.2000122,243.5,231.1000061,150.6000061,197.3999939,166.1999969,147.5,116.4000015,97.45999908,206.1999969,161,295.2999878,193.5,262.7000122,237.8000031,241,222.3999939
14/01 12:00,,,192.8999939,101.6999969,120.3000031,180.1000061,173.5,131.3999939,165.5,191.8000031,101.5999985,93.83000183,86.52999878,107.8000031,104,127,129.6999969,140.1999969,180.1000061,75.01999664,139.6999969,65.98999786,54.66999817,51.75999832,36.47999954,56,58.84000015,82.66000366,30.17000008,51.84000015,38.27999878,32.95999908,33.68999863,27.37999916,21.87999916,18.70000076,17.23999977,31.77000046,95.55000305,4.050000191,4.671999931,46.09999847,73.83999634,86.84999847,35.84999847,413.7999878,123,94.58000183,76.73999786,111.4000015,244.3999939,68.80000305,274.2999878,233.3999939,224.6999969,159.3999939,203.1000061,173.1999969,148.3000031,118.5,99.11000061,241.3999939,172.6000061,315.6000061,164.1999969,250.8999939,225.1000061,254.6000061,245.5
15/01 12:00,,,192.1999969,98.23999786,118.6999969,177.1000061,173.1000061,129.1999969,163,187.6000061,97.80999756,90.5,85.01999664,105.9000015,102,124.8000031,129.1000061,137.5,177.6999969,73.08999634,136,64.58000183,53.25999832,50.74000168,35.54999924,54.66999817,57.5,80.72000122,29.90999985,49.79999924,37.40999985,32.70000076,32.75,26.95000076,21.84000015,18.04999924,16.30999947,30.69000053,94.80000305,4.050000191,4.419000149,45.08000183,75.55999756,90.27999878,142.1000061,414.2999878,122.5,94.15000153,90.91999817,109.8000031,224.6999969,71.51000214,273.8999939,221.1000061,222.1999969,177.5,219.6999969,182.6000061,131.5,126.5,118.4000015,256.2000122,177.8000031,246.3000031,165.6000061,232.6999969,226.3999939,240,245.1000061
16/01 12:00,,,189.8999939,96.19999695,117.0999985,172.3000031,172.6000061,127.5,160.5,185,94.37000275,88.45999908,84.48000336,104,99.63999939,122.0999985,127.5,133.8000031,175.1999969,71.97000122,133.1000061,62.84999847,51.84000015,50.02999878,34.81999969,53.25999832,56.08000183,78.36000061,29.04000092,47.27999878,36.47999954,31.81999969,31.81999969,25.39999962,21.84000015,17.55999947,16.10000038,29.09000015,92.20999908,4.050000191,4.400000095,45,76.62999725,105.0999985,186.1999969,413.6000061,119.9000015,92.76000214,103.3000031,108.1999969,216.3999939,89.56999969,271.5,213.8000031,234.1999969,185.1999969,219.1999969,180.6999969,123.3000031,139.1000061,160.6999969,256.5,173.3999939,245.8000031,247.5,236.6000061,228.6999969,239,242.1999969
17/01 12:00,,,187.5,93.83000183,112.4000015,168.5,169.6999969,126.9000015,157.5,183,92.33000183,86.52999878,83.08999634,102,96.30000305,118.4000015,126.9000015,131.8999939,172.1999969,71.56999969,129.3999939,60.40999985,50.43000031,47.66999817,34.56000137,51.84000015,54.66999817,75.01999664,27.89999962,48.77999878,35.75,30.88999939,30.88999939,24.04000092,21.84000015,17.37999916,15.48999977,28.30999947,102.8000031,4.050000191,4.243999958,45,75.34999847,116.1999969,192.5,407.2000122,118.5999985,92.22000122,110.0999985,107.6999969,208.1000061,115.1999969,275.1000061,212,241.6000061,189.3999939,217.3999939,178.1999969,121.5999985,142.8000031,165.1999969,265.7000122,169.1999969,248.1000061,219.3999939,244.3999939,243.8000031,229.8999939,239.5
18/01 12:00,,,184.3999939,90.5,111.5999985,167.1000061,165,124.8000031,153.6000061,182.8999939,90.40000153,85.01999664,82.55000305,100.0999985,93.83000183,116.5,125.3000031,131.3000031,167.8999939,70.23999786,127,59.22999954,49.00999832,46.18000031,33.68999863,50.43000031,53.25999832,72.77999878,26.17000008,47.59999847,35.70000076,29.96999931,30.17000008,23.39999962,21.67000008,16.77000046,14.85000038,28.04999924,101.3000031,4.050000191,3.361000061,45,77.81999969,109.4000015,192.8000031,384.2999878,131.6000061,90.40000153,111.9000015,106.3000031,195.8000031,123.4000015,284.8999939,210.8999939,246.1000061,176.8000031,216.3000031,176.8000031,135.6000061,146.1000061,156.6999969,250,159.6999969,224.3999939,163.5,243.6999969,247.8999939,213.6999969,239.3000031
19/01 12:00,,,179.6999969,88.45999908,109.3000031,162,160.6000061,122.5999985,151.1999969,182.3999939,88.45999908,84.91000366,80.72000122,98.13999939,90.5,115.9000015,124.6999969,129.1999969,165.8999939,68.81999969,124.8000031,58.84000015,47.59999847,44.86999893,32.75,49.00999832,52.15999985,70,24.79999924,46.18000031,35.49000168,29.04000092,29.70999908,23.36000061,21.12000084,16.28000069,14.21000004,27.37999916,76.91000366,4.050000191,2.039000034,45,89.63999939,101.8000031,192.1999969,348.6000061,155.8999939,88.88999939,111.5999985,105.8000031,208.6000061,135.1999969,293.2999878,210.3999939,248,174.1999969,205.1000061,178,137.3000031,152.3000031,152.1000061,239.1999969,166.8000031,220.1999969,190.5,243.5,250.8000031,217.8000031,242.1999969
20/01 12:00,,,174.8000031,86.95999908,106.4000015,155.3999939,158,120.4000015,149,180.6000061,86.52999878,84.05000305,78.79000092,96.62999725,88.02999878,113.8000031,122.0999985,127,165.3000031,67.41000366,122.5999985,57.5,46.18000031,43.90999985,32.02999878,47.59999847,51.75999832,67.48000336,24.15999985,44.86999893,34.61999893,27.89999962,27.95000076,23.19000053,20.90999985,16.10000038,13.56999969,27.32999992,64.19000244,4.050000191,1.730999947,45,102.6999969,111.8000031,184.5,331,163,88.34999847,110.5999985,104.4000015,198.3000031,142.3999939,292.2999878,212.8000031,233.5,166.6999969,191.3999939,175.8000031,142.3000031,154.6000061,131.6999969,278.3999939,184.3000031,220.5,225.3000031,246.3000031,251.3999939,279.7999878,247.5
21/01 12:00,,,170.3999939,86.41999817,105.3000031,151.3999939,155.6000061,118.1999969,147.3000031,179.3999939,85.01999664,80.83000183,76.41999817,96.08999634,84.26999664,112.0999985,117.9000015,124.8000031,163,65.98999786,119.9000015,56.08000183,45.08000183,42.97999954,31.77000046,45.97999954,50.74000168,65.98999786,23.95000076,43.90999985,33.68999863,26.32999992,26.32999992,22.63999939,20.36000061,15.64000034,13.07999992,27.12000084,72.87999725,4.050000191,1.60800004,45,108.1999969,118.6999969,154.8999939,329.1000061,163.3999939,86.95999908,111.9000015,104.3000031,186.8999939,140.8000031,270.7999878,209.3999939,218.6999969,168,189.3999939,174.3999939,144.1999969,145,141.8000031,298.2999878,187.6000061,199.5,216.8999939,250.6000061,251.8000031,295.6000061,254.5
22/01 12:00,,,167.8000031,84.58999634,101.6999969,149.5,153.3999939,116,146.6999969,175.3000031,84.48000336,78.79000092,73.19999695,94.69000244,80.40000153,111.5999985,114,122.5999985,159.5,64.58000183,115.6999969,54.66999817,45,42.04999924,30.88999939,43.99000168,50.34999847,64.58000183,23.39999962,43.18999863,32.75,25.51000023,25.68000031,22.43000031,20.31999969,15.60000038,13.03999996,26.45000076,92.12000275,4.050000191,33.95999908,45.93999863,110,111.0999985,116.5999985,332.3999939,163.8999939,86.41999817,110.3000031,104.3000031,173.8999939,138.3999939,268.3999939,204.1999969,218.5,172.5,182.6999969,169.5,139.8000031,124,170.3000031,290.7000122,184.6000061,177.5,171.6000061,252.8999939,251.3000031,279.7000122,260.8999939
23/01 12:00,,,165.3999939,82.66000366,98.23999786,147.8999939,151.6999969,113.8000031,144.6000061,171.6000061,82.23000336,76.84999847,71.65000153,94.15000153,77.37999725,110.1999969,112.0999985,120.4000015,152.6999969,63.15999985,111.8000031,53.56999969,44.79000092,41.33000183,29.96999931,42.97999954,49.00999832,63.47999954,23.19000053,43.13999939,32.02999878,24.92000008,25.46999931,21.70999908,20.31999969,15.60000038,12.89999962,26.39999962,95.01999664,4.050000191,136.1999969,51.52999878,110.0999985,98.47000122,97,330,171.1000061,85.44999695,101.6999969,104.3000031,170.8999939,138.5,264.2999878,199.1000061,220.1999969,168.6000061,171.6999969,162.1999969,130.3999939,129.3999939,173.3999939,278.6000061,193.8999939,169.3999939,161,254.3000031,243.6000061,248.1000061,256.1000061
24/01 12:00,,,163,80.72000122,96.19999695,142.6999969,149.6000061,111.6999969,142.3999939,165.6999969,78.88999939,75.34999847,70.55000305,92.76000214,76.30999756,109.6999969,111.5999985,118.1999969,146.6000061,61.75,109.8000031,53.18000031,44.11999893,41.06999969,29.23999977,42.25999832,47.59999847,63.08000183,22.63999939,42.72999954,31.77000046,24.70999908,24.75,21.12000084,20.14999962,15.46000004,12.72000027,26.22999954,87.16999817,4.050000191,126.4000015,60.56999969,110.5,94.37000275,87.05999756,327.7999878,192.8000031,87.59999847,92.33000183,105.0999985,170.6999969,140.1999969,242.3999939,193,226.8999939,162.1999969,168.3999939,159.8000031,133,147.8000031,170.6000061,275.7999878,219.3999939,209,166.5,256,254.6999969,237.6999969,253.1999969
25/01 12:00,,,160.5,78.79000092,94.26000214,139.3000031,142.3000031,109.3000031,140.1999969,161.8999939,76.84999847,74.80999756,70.16000366,92.22000122,73.19999695,108.1999969,109.3000031,115.5,142.6000061,60.65000153,107.8000031,51.84000015,43.86000061,40.18999863,29.19000053,42,46.18000031,62.06000137,22.43000031,41.18000031,30.88999939,23.98999977,24.15999985,20.73999977,19.43000031,15,13.60999966,25.51000023,71.44000244,4.050000191,93.87000275,63.24000168,110.1999969,92.76000214,85.01999664,327,207.3999939,91.36000061,96.08000183,107.5,168.5,136.6000061,189.8000031,192.8000031,235.8000031,154.6000061,167.1000061,162,169,151.6000061,163.8000031,283.2000122,213.3999939,235.5,239.8000031,258.6000061,254.6000061,218.8000031,250.5
26/01 12:00,,,158,76.84999847,91.90000153,134.3999939,138.1999969,105.5,138,155.8999939,74.91999817,73.41000366,68.81999969,90.40000153,71.65000153,107.6999969,105.5,112.1999969,140.1999969,60.25,105.4000015,50.43000031,43.18999863,39.25999832,28.97999954,41.33000183,45.08000183,61.66999817,21.87999916,40.40000153,29.96999931,23.39999962,24.12000084,19.63999939,18.84000015,14.81999969,13.53999996,24.57999992,60.65000153,4.050000191,73.48000336,63.08000183,101.3000031,93.08000183,84.91000366,324.8999939,210.8999939,94.80000305,102.3000031,105.9000015,168.8000031,136.1999969,183,192.8000031,232.8000031,154.6000061,165.8000031,163.6000061,135.3999939,149.5,148.6000061,274.3999939,204.1999969,234.6999969,207.6000061,259.7999878,249.1000061,175,247.5
27/01 12:00,,,155.6000061,74.91999817,88.56999969,133.5,134.3999939,102.0999985,135.8000031,152.8999939,73.41000366,72.66999817,67.72000122,88.02999878,70.23999786,106.3000031,102.0999985,111.5999985,138,58.91999817,102.0999985,49.33000183,42.93000031,38.54000092,28.30999947,41.06999969,44.79000092,60.65000153,21.67000008,39.93999863,29.04000092,23.19000053,23.95000076,19.38999939,18.79999924,14.21000004,13.07999992,23.44000053,60.40999985,4.050000191,61.13999939,62.36999893,87.91999817,93.18000031,84.91000366,326,213,97.26999664,103.6999969,104,187.8000031,136.1999969,180.5,191.6999969,232.5,162,173.1000061,170.3999939,127.4000015,141.5,125.4000015,259.8999939,199.6000061,216.3000031,169.6999969,252.6000061,246.8000031,272.8999939,243.6000061
28/01 12:00,,,153.3999939,73.08999634,86.52999878,131.3999939,127.9000015,99.63999939,133.6000061,148.1999969,72.98999786,69.69000244,67.63999939,84.69999695,68.81999969,105.8000031,100.0999985,109.8000031,135.8000031,57.5,100.0999985,48.93000031,42.04999924,38.27999878,28.04999924,40.18999863,44.11999893,60.25,21.12000084,38.38999939,28.30999947,22.63999939,23.39999962,18.70000076,18.65999985,13.72000027,13.03999996,23.36000061,69.05999756,4.050000191,53.72000122,63.00999832,82.76000214,89.09999847,84.91000366,330.7999878,213.1999969,100.5999985,102.9000015,102.9000015,199.3999939,136.1000061,174.8999939,190,232.3999939,174.8000031,196.3000031,174.3000031,147.8000031,126.6999969,137.5,267.7000122,214.5,195.8000031,161,229.6000061,254.6999969,282.6000061,240.8999939
29/01 12:00,,,151.1999969,71.97000122,84.58999634,128.6999969,126.9000015,96.30000305,131.3999939,142.6999969,71.33999634,65.83999634,67.01000214,82.66000366,67.41000366,104,97.70999908,108.1999969,133.6000061,56.08000183,98.13999939,47.59999847,41.11999893,37.40999985,27.17000008,39.47000122,43.86000061,58.91999817,20.90999985,37.40999985,27.85000038,22.43000031,23.36000061,18.20000076,18.04999924,13.68000031,13.18000031,23.36000061,72.48000336,4.050000191,47.59000015,61.75,86.95999908,89.63999939,84.91000366,333.2000122,213.1999969,102.1999969,104.1999969,106.4000015,199,134.1999969,173.1000061,187,230.1000061,172,224.1999969,175.6000061,148,118.3000031,169,275.6000061,233,188.3000031,158.3999939,222.3999939,247.8999939,285.6000061,236.6999969
30/01 12:00,,,149,71.56999969,82.66000366,125.4000015,124.8000031,94.26000214,129.1999969,140.1999969,68.90000153,63.24000168,64.97000122,79.86000061,65.98999786,102,94.37000275,107.6999969,131.3999939,54.66999817,96.19999695,46.5,40.18999863,36.47999954,26.28000069,39.20999908,43.18999863,57.18999863,20.36000061,36.47999954,26.32999992,21.70999908,23.36000061,18.02000046,17.55999947,13.81999969,13.64000034,23.19000053,75.48000336,4.050000191,44.74000168,60.65000153,89.09999847,92.44000244,84.91000366,334,212.6000061,101.4000015,104.3000031,116.0999985,197.5,134,170.8999939,186.8000031,228.6999969,166.3000031,218.3000031,174.3999939,138.1000061,137.6000061,176.6999969,270.2999878,233.3999939,181.8999939,200.1999969,225.6000061,242.3999939,249.3999939,231.3000031
31/01 12:00,,,146.8000031,70.23999786,81.15000153,124.1999969,122.5999985,92.33000183,127,138,67.41000366,62.06000137,64.5,75.12999725,64.58000183,100.0999985,92.33000183,105.9000015,129.6999969,53.56999969,94.26000214,46.09999847,39.25999832,35.54999924,25.68000031,38.54000092,42.93000031,54.74000168,20.14999962,35.54999924,25.51000023,21.12000084,23.36000061,17.55999947,17.23999977,14.27999973,13.68000031,22.63999939,77.05999756,4.050000191,43.04000092,60.25,90.61000061,93.51000214,84.91000366,334.7999878,210.6000061,99.09999847,104.3000031,125.5999985,189.3999939,134,164.6999969,185.3999939,230.6000061,163.6999969,216,171.8999939,138.1000061,160.5,175.5,268.2999878,224,197.8000031,215.6999969,243.8999939,241.1000061,238.8000031,225.8999939
01/02 12:00,,,144.6000061,68.81999969,81.04000092,120.5999985,120.9000015,90.40000153,124.3000031,135.8000031,65.98999786,61.66999817,63.15999985,73.41000366,62.84999847,98.13999939,89.97000122,104,129.1000061,53.18000031,92.33000183,45.08000183,38.34000015,35.02999878,25.63999939,38.49000168,42.25999832,53.56999969,19.43000031,34.61999893,24.75,20.90999985,23.36000061,17.52000046,16.17000008,14.18000031,13.53999996,22.43000031,77.16999817,4.050000191,42.25999832,58.91999817,90.29000092,109.5,84.91000366,330.7999878,206.6000061,100.3000031,104.3000031,129.3999939,174.6000061,134,158.8000031,189.8999939,230.1000061,161.8000031,214.6999969,169.3999939,140,163.3000031,,253.3999939,237.5,211.8000031,197.1999969,270.7000122,243.8000031,256.1000061,221.5
02/02 12:00,,,142.3999939,67.41000366,80.61000061,118.1999969,119.8000031,88.45999908,120.0999985,132.6999969,64.58000183,60.33000183,61.75,72.98999786,60.40999985,96.19999695,86.62999725,102,127,51.84000015,90.40000153,44.79000092,37.40999985,35.65000153,25.46999931,38.27999878,42,53.18000031,18.84000015,33.47999954,23.98999977,20.36000061,23.36000061,17.52000046,15.64000034,13.56999969,12.93000031,21.70999908,76.73999786,4.050000191,42.20999908,57.81999969,88.88999939,160.8999939,84.91000366,330.5,188.3000031,100.4000015,104.3000031,129.6000061,164.1000061,135.3999939,160.6999969,198.6000061,229.5,156.5,208.5,168.6000061,152.3000031,158.3000031,,247.1999969,220.3999939,200.3999939,165.1000061,275.2999878,227.8999939,299.7999878,217
03/02 12:00,,,140.1999969,65.98999786,78.36000061,116,116.1999969,86.52999878,115.6999969,127.3000031,63.15999985,59.22999954,60.02000046,71.97000122,59.22999954,94.26000214,84.58999634,100.0999985,124.8000031,50.43000031,88.88999939,44.11999893,36.47999954,35.49000168,24.92000008,37.61000061,41.33000183,51.84000015,18.65999985,31.67000008,23.39999962,20.31999969,23.36000061,17.52000046,15.60000038,13.07999992,12.43999958,20.95000076,75.34999847,4.050000191,42.20999908,57.74000168,88.77999878,192.3999939,84.91000366,313.6000061,177.6999969,100.4000015,103.9000015,129.1000061,158.6999969,144.3000031,161,203.6999969,224.6999969,153.6999969,218.3000031,176.3999939,169.5,143.3999939,134.1000061,261.5,194.3999939,209,163.1000061,251.8000031,219.3000031,338.3999939,222.3999939
04/02 12:00,,,137.5,64.88999939,75.01999664,113.4000015,113.8000031,84.58999634,111.8000031,124.8000031,61.75,59.15000153,56.95000076,71.88999939,58.84000015,91.90000153,82.66000366,98.13999939,122.5999985,49.00999832,88.34999847,43.86000061,35.54999924,34.61999893,24.70999908,37.56000137,41.06999969,50.43000031,18.20000076,29.80999947,23.19000053,20.31999969,23.19000053,17.52000046,15.46000004,13.03999996,12.39999962,20.36000061,74.80999756,4.050000191,42.20999908,58.04999924,88.77999878,201.3999939,84.91000366,243.3999939,206,100.4000015,102,126.5,156.1999969,150.3000031,165.6000061,203.3999939,223,167.8999939,218.5,175.6999969,173.5,143.8000031,155.1000061,315.5,193.5,223.3999939,157.8999939,247.1000061,229.1999969,333,227.3000031
